Id	AnswerId	Text0	CreationDate	Text
13418669	13418980	Javascript: Do I need to put this.var for every variable in an object?. <p>In C++, the language I'm most comfortable with, usually one declares an object like this:</p> <pre><code>class foo { public: int bar; int getBar() { return bar; } } </code></pre> <p>Calling <code>getBar()</code> works fine (ignoring the fact that <code>bar</code> might be uninitialized). The variable <code>bar</code> within <code>getBar()</code> is in the scope of class <code>foo</code>, so I don't need to say <code>this-&gt;bar</code> unless I really need to make it clear that I'm referring to the class' <code>bar</code> instead of, say, a parameter.</p> <p>Now, I'm trying to get started with OOP in Javascript. So, I look up how to define classes and try the same sort of thing:</p> <pre><code>function foo() { this.bar = 0; this.getBar = function() { return bar; } } </code></pre> <p>And it gives me <code>bar is undefined</code>. Changing the <code>bar</code> to <code>this.bar</code> fixes the issue, but doing that for every variable clutters up my code quite a bit. Is this necessary for every variable? Since I can't find any questions relating to this, it makes me feel like I'm doing something fundamentally wrong.</p> <hr> <p>EDIT: Right, so, from the comments what I'm getting is that <code>this.bar</code>, a property of an object, references something different than <code>bar</code>, a local variable. Can someone say why exactly this is, in terms of scoping and objects, and if there's another way to define an object where this isn't necessary?</p>	2012-11-16 14:34:00.783	javascript: do i need to put this.var for every variable in an object?. in c++, the language i'm most comfortable with, usually one declares an object like this:  calling getbar() works fine (ignoring the fact that bar might be uninitialized). the variable bar within getbar() is in the scope of class foo, so i don't need to say this-&gt;bar unless i really need to make it clear that i'm referring to the class' bar instead of, say, a parameter. now, i'm trying to get started with oop in javascript. so, i look up how to define classes and try the same sort of thing:  and it gives me bar is undefined. changing the bar to this.bar fixes the issue, but doing that for every variable clutters up my code quite a bit. is this necessary for every variable? since i can't find any questions relating to this, it makes me feel like i'm doing something fundamentally wrong.  edit: right, so, from the comments what i'm getting is that this.bar, a property of an object, references something different than bar, a local variable. can someone say why exactly this is, in terms of scoping and objects, and if there's another way to define an object where this isn't necessary?
6847697	6847754	"How to return value from an asynchronous callback function?. <p>This question is asked many times in SO. But still I can't get stuff.</p> <p>I want to get some value from callback. Look at the script below for clarification. </p> <pre><code>function foo(address){ // google map stuff geocoder.geocode( { 'address': address}, function(results, status) { results[0].geometry.location; // I want to return this value }) } foo(); //result should be results[0].geometry.location; value </code></pre> <p>If I try to return that value just getting ""undefined"". I followed some ideas from SO, but still fails. </p> <p>Those are:</p> <pre><code>function foo(address){ var returnvalue; geocoder.geocode( { 'address': address}, function(results, status) { returnvalue = results[0].geometry.location; }) return returnvalue; } foo(); //still undefined </code></pre>"	2011-07-27 16:12:01.517	"how to return value from an asynchronous callback function?. this question is asked many times in so. but still i can't get stuff. i want to get some value from callback. look at the script below for clarification.   if i try to return that value just getting ""undefined"". i followed some ideas from so, but still fails.  those are: "
6491463	6491621	"Accessing nested JavaScript objects with string key. <p>I have a data structure like this :</p> <pre><code>var someObject = { 'part1' : { 'name': 'Part 1', 'size': '20', 'qty' : '50' }, 'part2' : { 'name': 'Part 2', 'size': '15', 'qty' : '60' }, 'part3' : [ { 'name': 'Part 3A', 'size': '10', 'qty' : '20' }, { 'name': 'Part 3B', 'size': '5', 'qty' : '20' }, { 'name': 'Part 3C', 'size': '7.5', 'qty' : '20' } ] }; </code></pre> <p>And I would like to access the data using these variable :</p> <pre><code>var part1name = ""part1.name""; var part2quantity = ""part2.qty""; var part3name1 = ""part3[0].name""; </code></pre> <p>part1name should be filled with <code>someObject.part1.name</code> 's value, which is ""Part 1"". Same thing with part2quantity which filled with 60.</p> <p>Is there anyway to achieve this with either pure javascript or JQuery?</p>"	2011-06-27 10:25:02.653	"accessing nested javascript objects with string key. i have a data structure like this :  and i would like to access the data using these variable :  part1name should be filled with someobject.part1.name 's value, which is ""part 1"". same thing with part2quantity which filled with 60. is there anyway to achieve this with either pure javascript or jquery?"
3076414	3076648	Ways to circumvent the same-origin policy. <h2>The same origin policy</h2> <p>I wanted to make a community wiki regarding HTML/JS <strong>same-origin policies</strong> to hopefully help anyone searching for this topic. This is one of the most searched-for topics on SO and there is no consolidated wiki for it so here I go :)</p> <blockquote> <p>The same origin policy prevents a document or script loaded from one origin from getting or setting properties of a document from another origin. This policy dates all the way back to Netscape Navigator 2.0.</p> </blockquote> <h2>What are some of your favorite ways to go around same-origin policies?</h2> <p>Please keep examples verbose and preferably also link your sources.</p>	2010-06-19 17:01:29.273	ways to circumvent the same-origin policy. the same origin policy i wanted to make a community wiki regarding html/js same-origin policies to hopefully help anyone searching for this topic. this is one of the most searched-for topics on so and there is no consolidated wiki for it so here i go :)  the same origin policy prevents a document or script loaded from one origin from getting or setting properties of a document from another origin. this policy dates all the way back to netscape navigator 2.0.  what are some of your favorite ways to go around same-origin policies? please keep examples verbose and preferably also link your sources.
8110934	8111171	"Direct vs. Delegated - jQuery .on(). <p>I am trying to understand this particular difference between the <em>direct</em> and <em>delegated</em> event handlers using the <a href=""http://api.jquery.com/on/"">jQuery <em>.on()</em> method</a>. Specifically, the last sentence in this paragraph:</p> <blockquote> <p>When a <code>selector</code> is provided, the event handler is referred to as <em>delegated</em>. The handler is not called when the event occurs directly on the bound element, but only for descendants (inner elements) that match the selector. jQuery bubbles the event from the event target up to the element where the handler is attached (i.e., innermost to outermost element) and runs the handler for any elements along that path matching the selector.</p> </blockquote> <p>What does it mean by ""runs the handler for any elements""? I made a <a href=""http://labs.siku-siku.com/jquery/on/"">test page</a> to experiment with the concept. But both following constructs lead to the same behavior:</p> <pre><code>$(""div#target span.green"").on(""click"", function() { alert($(this).attr(""class"") + "" is clicked""); }); </code></pre> <p>or,</p> <pre><code>$(""div#target"").on(""click"", ""span.green"", function() { alert($(this).attr(""class"") + "" is clicked""); }); </code></pre> <p>Maybe someone could refer to a different example to clarify this point? Thanks.</p>"	2011-11-13 10:26:54.693	"direct vs. delegated - jquery .on(). i am trying to understand this particular difference between the direct and delegated event handlers using the jquery .on() method. specifically, the last sentence in this paragraph:  when a selector is provided, the event handler is referred to as delegated. the handler is not called when the event occurs directly on the bound element, but only for descendants (inner elements) that match the selector. jquery bubbles the event from the event target up to the element where the handler is attached (i.e., innermost to outermost element) and runs the handler for any elements along that path matching the selector.  what does it mean by ""runs the handler for any elements""? i made a test page to experiment with the concept. but both following constructs lead to the same behavior:  or,  maybe someone could refer to a different example to clarify this point? thanks."
6677035	6677069	"jQuery scroll to element. <p>I have this <code>input</code> element:</p> <pre><code>&lt;input type=""text"" class=""textfield"" value="""" id=""subject"" name=""subject""&gt; </code></pre> <p>Then I have some other elements, like other text inputs, textareas, etc.</p> <p>When the user clicks on that <code>input</code> with <code>#subject</code>, the page should scroll to the last element of the page with a nice animation. It should be a scroll to bottom and not to top.</p> <p>The last item of the page is a <code>submit</code> button with <code>#submit</code>:</p> <pre><code>&lt;input type=""submit"" class=""submit"" id=""submit"" name=""submit"" value=""Ok, Done.""&gt; </code></pre> <p>The animation should not be too fast and should be fluid.</p> <p>I am running the latest jQuery version. I prefer to not install any plugin but to use the default jQuery features to achieve this.</p>"	2011-07-13 09:49:44.753	jquery scroll to element. i have this input element:  then i have some other elements, like other text inputs, textareas, etc. when the user clicks on that input with #subject, the page should scroll to the last element of the page with a nice animation. it should be a scroll to bottom and not to top. the last item of the page is a submit button with #submit:  the animation should not be too fast and should be fluid. i am running the latest jquery version. i prefer to not install any plugin but to use the default jquery features to achieve this.
9032856	9033306	"What is the explanation for these bizarre JavaScript behaviours mentioned in the 'Wat' talk for CodeMash 2012?. <p>The <em><a href=""https://www.destroyallsoftware.com/talks/wat"">'Wat' talk for CodeMash 2012</a></em> basically points out a few bizarre quirks with Ruby and JavaScript.</p> <p>I have made a JSFiddle of the results at <a href=""http://jsfiddle.net/fe479/9/"">http://jsfiddle.net/fe479/9/</a>.</p> <p>The behaviours specific to JavaScript (as I don't know Ruby) are listed below.</p> <p>I found in the JSFiddle that some of my results didn't correspond with those in the video, and I am not sure why. I am, however, curious to know how JavaScript is handling working behind the scenes in each case.</p> <pre><code>Empty Array + Empty Array [] + [] result: &lt;Empty String&gt; </code></pre> <p>I am quite curious about the <code>+</code> operator when used with arrays in JavaScript. This matches the video's result.</p> <pre><code>Empty Array + Object [] + {} result: [Object] </code></pre> <p>This matches the video's result. What's going on here? Why is this an object. What does the <code>+</code> operator do?</p> <pre><code>Object + Empty Array {} + [] result [Object] </code></pre> <p>This doesn't match the video. The video suggests that the result is 0, whereas I get [Object].</p> <pre><code>Object + Object {} + {} result: [Object][Object] </code></pre> <p>This doesn't match the video either, and how does outputting a variable result in two objects? Maybe my JSFiddle is wrong.</p> <pre><code>Array(16).join(""wat"" - 1) result: NaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaN </code></pre> <p>Doing wat + 1 results in <code>wat1wat1wat1wat1</code>...</p> <p>I suspect this is just straightforward behaviour that trying to subtract a number from a string results in NaN.</p>"	2012-01-27 11:49:50.340	what is the explanation for these bizarre javascript behaviours mentioned in the 'wat' talk for codemash 2012?. the 'wat' talk for codemash 2012 basically points out a few bizarre quirks with ruby and javascript. i have made a jsfiddle of the results at http://jsfiddle.net/fe479/9/. the behaviours specific to javascript (as i don't know ruby) are listed below. i found in the jsfiddle that some of my results didn't correspond with those in the video, and i am not sure why. i am, however, curious to know how javascript is handling working behind the scenes in each case.  i am quite curious about the + operator when used with arrays in javascript. this matches the video's result.  this matches the video's result. what's going on here? why is this an object. what does the + operator do?  this doesn't match the video. the video suggests that the result is 0, whereas i get [object].  this doesn't match the video either, and how does outputting a variable result in two objects? maybe my jsfiddle is wrong.  doing wat + 1 results in wat1wat1wat1wat1... i suspect this is just straightforward behaviour that trying to subtract a number from a string results in nan.
23740548	23740549	How to pass variables and data from PHP to JavaScript?. <p>I have a variable in PHP, and I need its value in my JavaScript code. How can I get my variable from PHP to JavaScript?</p> <p>I have code that looks like this:</p> <pre><code>&lt;$php ... $val = $myService-&gt;getValue(); // makes an api and db call $&gt; </code></pre> <p>I have JavaScript code that needs <code>val</code> and looks along the lines of:</p> <pre><code>&lt;script&gt; myPlugin.start($val); // tried this, didn't work &lt;?php myPlugin.start($val); ?&gt; // this didn't work either myPlugin.start(&lt;?=$val?&gt; // this works sometimes, but sometimes it fails &lt;/script&gt; </code></pre>	2014-05-19 14:37:56.930	how to pass variables and data from php to javascript?. i have a variable in php, and i need its value in my javascript code. how can i get my variable from php to javascript? i have code that looks like this:  i have javascript code that needs val and looks along the lines of: 
4459379	4459419	Preview an image before it is uploaded. <p>I want to be able to preview a file (image) before it is uploaded. The preview action should be executed all in the browser without using Ajax to upload the image.</p> <p>How can I do this?</p>	2010-12-16 09:51:32.453	preview an image before it is uploaded. i want to be able to preview a file (image) before it is uploaded. the preview action should be executed all in the browser without using ajax to upload the image. how can i do this?
8021436	8021462	"Turning live() into on() in jQuery. <p>My application has dynamically added Dropdowns. The user can add as many as they need to. </p> <p>I was traditionally using jQuery's <code>live()</code> method to detect when one of these Dropdowns was <code>change()</code>ed:</p> <pre><code>$('select[name^=""income_type_""]').live('change', function() { alert($(this).val()); }); </code></pre> <p>As of jQuery 1.7, I've updated this to:</p> <pre><code>$('select[name^=""income_type_""]').on('change', function() { alert($(this).val()); }); </code></pre> <p>Looking at the Docs, that should be perfectly valid (right?) - but the event handler never fires. Of course, I've confirmed jQuery 1.7 is loaded and running, etc. There are no errors in the error log.</p> <p>What am I doing wrong? Thanks!</p>"	2011-11-05 16:16:03.357	turning live() into on() in jquery. my application has dynamically added dropdowns. the user can add as many as they need to.  i was traditionally using jquery's live() method to detect when one of these dropdowns was change()ed:  as of jquery 1.7, i've updated this to:  looking at the docs, that should be perfectly valid (right?) - but the event handler never fires. of course, i've confirmed jquery 1.7 is loaded and running, etc. there are no errors in the error log. what am i doing wrong? thanks!
7364150	7364307	Find object by id in an array of JavaScript objects. <p>I've got an array:</p> <pre><code>myArray = [{'id':'73','foo':'bar'},{'id':'45','foo':'bar'}, etc.] </code></pre> <p>I'm unable to change the structure of the array. I'm being passed an id of <code>45</code>, and I want to get <code>'bar'</code> for that object in the array. </p> <p>How do I do this in JavaScript or using jQuery?</p>	2011-09-09 15:42:29.343	find object by id in an array of javascript objects. i've got an array:  i'm unable to change the structure of the array. i'm being passed an id of 45, and i want to get 'bar' for that object in the array.  how do i do this in javascript or using jquery?
12953704	12953750	"How to access object properties containing special characters?. <p>I have a <code>form</code> DOM element:</p> <pre><code>var virDom = document.getElementsByTagName(""form"")[0]; </code></pre> <p><code>virDom</code> has two fields with IDs <code>creditId</code> and <code>pwdId..</code>. I can access <code>virDom.creditId</code> without any issue but, <code>virDom.pwdId..</code> is failing with a syntax error, because of the periods contained in the name.</p> <p>How can I access such properties?</p>"	2012-10-18 11:35:19.173	how to access object properties containing special characters?. i have a form dom element:  virdom has two fields with ids creditid and pwdid... i can access virdom.creditid without any issue but, virdom.pwdid.. is failing with a syntax error, because of the periods contained in the name. how can i access such properties?
15141762	15171030	How to initialize javascript date to a particular timezone. <p>I have date time in a particular timezone as a string and I want to convert this to the local time. But, I don't know how to set the timezone in the Date object.</p> <p>For example, I have <code>Feb 28 2013 7:00 PM ET,</code> then I can </p> <pre><code>var mydate = new Date(); mydate.setFullYear(2013); mydate.setMonth(02); mydate.setDate(28); mydate.setHours(7); mydate.setMinutes(00); </code></pre> <p>As far as I know, I can either set the UTC time or local time. But, how do I set time in another timezone? </p> <p>I tried to use the add/subtract the offset from UTC but I don't know how to counter daylight savings. Am not sure if I am heading the right direction. </p> <p>How can I go about converting time from a different timezone to local time in javascript?</p>	2013-02-28 17:22:33.200	how to initialize javascript date to a particular timezone. i have date time in a particular timezone as a string and i want to convert this to the local time. but, i don't know how to set the timezone in the date object. for example, i have feb 28 2013 7:00 pm et, then i can   as far as i know, i can either set the utc time or local time. but, how do i set time in another timezone?  i tried to use the add/subtract the offset from utc but i don't know how to counter daylight savings. am not sure if i am heading the right direction.  how can i go about converting time from a different timezone to local time in javascript?
7165395	7165616	"Call php function from javascript. <p>Is there a way I can run a php function through a js function?</p> <p>something like this:</p> <pre><code>&lt;script type=""text/javascript""&gt; function test(){ document.getElementById(""php_code"").innerHTML=""&lt;?php query(""hello""); ?&gt;""; } &lt;/script&gt; &lt;a href=""#"" style=""display:block; color:#000033; font-family:Tahoma; font-size:12px;"" onclick=""test(); return false;""&gt; test &lt;/a&gt; &lt;span id=""php_code""&gt; &lt;/span&gt; </code></pre> <p>I basically want to run the php function <code>query(""hello"")</code>, when I click on the href called ""Test"" which would call the php function.</p>"	2011-08-23 17:54:50.993	"call php function from javascript. is there a way i can run a php function through a js function? something like this:  i basically want to run the php function query(""hello""), when i click on the href called ""test"" which would call the php function."
23392111	23392650	"console.log() async or sync?. <p>I am currently reading <a href=""http://pragprog.com/book/tbajs/async-javascript"">Async Javascript</a> by Trevor Burnham. This has been a great book so far.</p> <p>He talks about this snippet and console.log being 'async' in the Safari and Chrome console. Unfortunately I can't replicate this. Here is the code:</p> <pre><code>var obj = {}; console.log(obj); obj.foo = 'bar'; // my outcome: Object{}; 'bar'; // The book outcome: {foo:bar}; </code></pre> <p>If this was async, I would anticipate the outcome to be the books outcome. console.log() is put in the event queue until all code is executed, then it is ran and it would have the bar property.</p> <p>It appears though it is running synchronously.</p> <p>Am I running this code wrong? Is console.log actually async?</p>"	2014-04-30 15:25:29.453	console.log() async or sync?. i am currently reading async javascript by trevor burnham. this has been a great book so far. he talks about this snippet and console.log being 'async' in the safari and chrome console. unfortunately i can't replicate this. here is the code:  if this was async, i would anticipate the outcome to be the books outcome. console.log() is put in the event queue until all code is executed, then it is ran and it would have the bar property. it appears though it is running synchronously. am i running this code wrong? is console.log actually async?
14220321	14220323	How do I return the response from an asynchronous call?. <p>I have a function <code>foo</code> which makes an Ajax request. How can I return the response from <code>foo</code>?</p> <p>I tried to return the value from the <code>success</code> callback as well as assigning the response to a local variable inside the function and return that one, but none of those ways actually return the response.</p> <pre><code>function foo() { var result; $.ajax({ url: '...', success: function(response) { result = response; // return response; // &lt;- I tried that one as well } }); return result; } var result = foo(); // It always ends up being `undefined`. </code></pre>	2013-01-08 17:06:14.013	how do i return the response from an asynchronous call?. i have a function foo which makes an ajax request. how can i return the response from foo? i tried to return the value from the success callback as well as assigning the response to a local variable inside the function and return that one, but none of those ways actually return the response. 
14028959	8716680	"Why does jQuery or a DOM method such as getElementById not find the element?. <p>What are the possible reasons for <code>document.getElementById</code>, <code>$(""#id"")</code> or any other DOM method / jQuery selector not finding the elements?</p> <p>Example error:</p> <blockquote> <p>Uncaught TypeError: Cannot set property '...' of null</p> </blockquote>"	2012-12-25 08:26:26.553	"why does jquery or a dom method such as getelementbyid not find the element?. what are the possible reasons for document.getelementbyid, $(""#id"") or any other dom method / jquery selector not finding the elements? example error:  uncaught typeerror: cannot set property '...' of null "
20279484	20279485	"How to access the correct `this` / context inside a callback?. <p>I have a constructor function which registers an event handler:</p> <p><div class=""snippet"" data-lang=""js"" data-hide=""false""> <div class=""snippet-code""> <pre class=""snippet-code-js lang-js prettyprint-override""><code>function MyConstructor(data, transport) { this.data = data; transport.on('data', function () { alert(this.data); }); } // Mock transport object var transport = { on: function(event, callback) { setTimeout(callback, 1000); } }; // called as var obj = new MyConstructor('foo', transport);</code></pre> </div> </div> </p> <p>However, I'm not able to access the <code>data</code> property of the created object inside the callback. It looks like <code>this</code> does not refer to the object that was created but to an other one.</p> <p>I also tried to use an object method instead of an anonymous function:</p> <pre><code>function MyConstructor(data, transport) { this.data = data; transport.on('data', this.alert); } MyConstructor.prototype.alert = function() { alert(this.name); }; </code></pre> <p>but it exhibits the same problems.</p> <p>How can I access the correct object?</p>"	2013-11-29 06:13:11.430	how to access the correct `this` / context inside a callback?. i have a constructor function which registers an event handler:   function myconstructor(data, transport) { this.data = data; transport.on('data', function () { alert(this.data); }); } // mock transport object var transport = { on: function(event, callback) { settimeout(callback, 1000); } }; // called as var obj = new myconstructor('foo', transport);    however, i'm not able to access the data property of the created object inside the callback. it looks like this does not refer to the object that was created but to an other one. i also tried to use an object method instead of an anonymous function:  but it exhibits the same problems. how can i access the correct object?
13840429	13840431	"What is the difference between client-side and server-side programming?. <p>I have this code:</p> <pre><code>&lt;script type=""text/javascript""&gt; var foo = 'bar'; &lt;?php file_put_contents('foo.txt', ' + foo + '); ?&gt; var baz = &lt;?php echo 42; ?&gt;; alert(baz); &lt;/script&gt; </code></pre> <p>Why does this not write ""bar"" into my text file, but alerts ""42""?</p>"	2012-12-12 13:03:00.063	"what is the difference between client-side and server-side programming?. i have this code:  why does this not write ""bar"" into my text file, but alerts ""42""?"
10693845	10693852	What does getElementsByClassName return?. <p>Does <code>getElementsByClassName</code> work the same as <code>getElementById</code> or does it return an array of elements?</p> <p>The reason I ask is because I am trying to change the style of all elements using <code>getElementsByClassName</code>. See below.</p> <pre><code>//doesn't work document.getElementsByClassName('myElement').style.size = '100px'; //works document.getElementById('myIdElement').style.size = '100px'; </code></pre>	2012-05-21 23:17:15.363	what does getelementsbyclassname return?. does getelementsbyclassname work the same as getelementbyid or does it return an array of elements? the reason i ask is because i am trying to change the style of all elements using getelementsbyclassname. see below. 
23667086	23667087	Why is my variable unaltered after I modify it inside of a function? - Asynchronous code reference. <p>Given the following examples, why is <code>outerScopeVar</code> undefined in all cases?</p> <pre><code>var outerScopeVar; var img = document.createElement('img'); img.onload = function() { outerScopeVar = this.width; }; img.src = 'lolcat.png'; alert(outerScopeVar); </code></pre> <p></p> <pre><code>var outerScopeVar; setTimeout(function() { outerScopeVar = 'Hello Asynchronous World!'; }, 0); alert(outerScopeVar); </code></pre> <p></p> <pre><code>// Example using some jQuery var outerScopeVar; $.post('loldog', function(response) { outerScopeVar = response; }); alert(outerScopeVar); </code></pre> <p></p> <pre><code>// Node.js example var outerScopeVar; fs.readFile('./catdog.html', function(err, data) { outerScopeVar = data; }); console.log(outerScopeVar); </code></pre> <p></p> <pre><code>// with promises var outerScopeVar; myPromise.then(function (response) { outerScopeVar = response; }); console.log(outerScopeVar); </code></pre> <p>Why does it output <code>undefined</code> in all of these examples? I don't want workarounds, I want to know <strong>why</strong> this is happening.</p> <hr> <blockquote> <p><strong>Note:</strong> This is a canonical question for <em>JavaScript asynchronicity</em>. Feel free to improve this question and add more simplified examples which the community can identify with.</p> </blockquote>	2014-05-14 23:55:16.930	why is my variable unaltered after i modify it inside of a function? - asynchronous code reference. given the following examples, why is outerscopevar undefined in all cases?          why does it output undefined in all of these examples? i don't want workarounds, i want to know why this is happening.   note: this is a canonical question for javascript asynchronicity. feel free to improve this question and add more simplified examples which the community can identify with. 
8495687	8495740	"Split array into chunks. <p>Let's say that I have an Javascript array looking as following: </p> <pre><code>[""Element 1"",""Element 2"",""Element 3"",...]; // with close to a hundred elements. </code></pre> <p>What approach would be appropriate to chunk (split) the array into many smaller arrays with, lets say, 10 elements at its most?</p>"	2011-12-13 20:24:42.420	split array into chunks. let's say that i have an javascript array looking as following:   what approach would be appropriate to chunk (split) the array into many smaller arrays with, lets say, 10 elements at its most?
8228281	8228308	What is the (function() { } )() construct in JavaScript?. <p>I used to know what this meant, but I'm struggling now...</p> <p>Is this basically saying <code>document.onload</code>?</p> <pre><code>(function () { })(); </code></pre>	2011-11-22 14:19:11.947	what is the (function() { } )() construct in javascript?. i used to know what this meant, but i'm struggling now... is this basically saying document.onload? 
20035101	20035319	"No 'Access-Control-Allow-Origin' header is present on the requested resource. <p>I am trying to do authorization using <a href=""http://en.wikipedia.org/wiki/JavaScript"">JavaScript</a> by connecting to the <a href=""http://en.wikipedia.org/wiki/Representational_state_transfer#RESTful_web_services"">RESTful</a> <a href=""http://en.wikipedia.org/wiki/Application_programming_interface"">API</a> built in <a href=""https://en.wikipedia.org/wiki/Flask_%28web_framework%29"">Flask</a>.</p> <p>As result I get:</p> <pre><code>XMLHttpRequest cannot load http://myApiUrl/login. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'null' is therefore not allowed access. </code></pre> <p>I know that the API or remote resource must set the header, but why did it work when I tested authorization in the Chrome extension POSTMAN?</p> <p>This is the request code:</p> <pre><code>$.ajax({ type: ""POST"", dataType: 'text', url: api, username: 'user', password: 'pass', crossDomain : true, xhrFields: { withCredentials: true } }) .done(function( data ) { console.log(""done""); }) .fail( function(xhr, textStatus, errorThrown) { alert(xhr.responseText); alert(textStatus); }); </code></pre>"	2013-11-17 19:29:06.337	no 'access-control-allow-origin' header is present on the requested resource. i am trying to do authorization using javascript by connecting to the restful api built in flask. as result i get:  i know that the api or remote resource must set the header, but why did it work when i tested authorization in the chrome extension postman? this is the request code: 
19590865	19590901	"From an array of objects, extract value of a property as array. <p>I have javascript object array:</p> <pre><code>objArray = [ { foo: 1, bar: 2}, { foo: 3, bar: 4}, { foo: 5, bar: 6} ]; </code></pre> <p>I want to get all values of key <code>foo</code> as array <code>[ 1, 3, 5 ]</code>.</p> <p>There's the obvious manual way:</p> <pre><code>function getFields(input, field) { var output = []; for (var i=0; i &lt; input.length ; ++i) output.push(input[i][field]); return output; } var result = getFields(objArray, ""foo""); // returns [ 1, 3, 5 ] </code></pre> <p>Is there a better way? (With a reference link, if possible.)</p>"	2013-10-25 13:13:03.290	from an array of objects, extract value of a property as array. i have javascript object array:  i want to get all values of key foo as array [ 1, 3, 5 ]. there's the obvious manual way:  is there a better way? (with a reference link, if possible.)
24900875	24900924	"What's the meaning of ""=>"" (an arrow formed from equals & greater than) in JavaScript?. <p>I know that "">="" operator means more than or equal to, but I've seen ""=>"" from a source code. What's the meaning of that operator?</p> <p>Here's the code:</p> <pre><code>promiseTargetFile(fpParams, aSkipPrompt, relatedURI).then(aDialogAccepted =&gt; { if (!aDialogAccepted) return; saveAsType = fpParams.saveAsType; file = fpParams.file; continueSave(); }).then(null, Components.utils.reportError); } </code></pre>"	2014-07-23 02:27:02.970	"what's the meaning of ""=>"" (an arrow formed from equals & greater than) in javascript?. i know that "">="" operator means more than or equal to, but i've seen ""=>"" from a source code. what's the meaning of that operator? here's the code: "
32584850	32585470	"Facebook JS SDK's FB.api('/me') method doesn't return the fields i expect in Graph API v2.4+. <p>I'm trying to get some basic information using Facebook api, but so far I only get the user's name and id. As in <code>{ name: ""Juan Fuentes"", id: ""123456"" }</code></p> <p>I need to get mor einformation, like email, first name, last name and birthday</p> <p>This is my js code</p> <pre><code>function facebookLogin() { FB.login(function(response) { var token = response.authResponse.accessToken; var uid = response.authResponse.userID; if (response.authResponse) { FB.api('/me', 'get', { access_token: token }, function(response) { console.log(response); }); FB.api('/'+uid, 'get', { access_token: token }, function(response) { console.log(response); }); } }, { scope: 'public_profile' } ); } </code></pre> <p>And this is the button that activates it</p> <pre><code>&lt;a id=""fb-login"" href=""#"" onclick=""facebookLogin()""&gt;&lt;/a&gt; </code></pre>"	2015-09-15 11:27:42.190	"facebook js sdk's fb.api('/me') method doesn't return the fields i expect in graph api v2.4+. i'm trying to get some basic information using facebook api, but so far i only get the user's name and id. as in { name: ""juan fuentes"", id: ""123456"" } i need to get mor einformation, like email, first name, last name and birthday this is my js code  and this is the button that activates it "
25111831	25111942	"Controller not a function, got undefined, while defining controllers globally. <p>I am writing a sample application using angularjs. i got an error mentioned below on chrome browser. </p> <p>Error is</p> <pre><code>Error: [ng:areq] http://errors.angularjs.org/1.3.0-beta.17/ng/areq?p0=ContactController&amp;p1=not%20a%20function%2C%20got%20undefined </code></pre> <p>Code</p> <pre><code>&lt;!DOCTYPE html&gt; &lt;html ng-app&gt; &lt;head&gt; &lt;script src=""../angular.min.js""&gt; &lt;/script&gt; &lt;script type=""text/javascript""&gt; function ContactController($scope) { $scope.contacts = [""abcd@gmail.com"", ""abcd@yahoo.co.in""]; $scope.add = function() { $scope.contacts.push($scope.newcontact); $scope.newcontact = """"; }; } &lt;/script&gt; &lt;/head&gt; &lt;body&gt; &lt;h1&gt; modules sample &lt;/h1&gt; &lt;div ng-controller=""ContactController""&gt; Email:&lt;input type=""text"" ng-model=""newcontact""&gt; &lt;button ng-click=""add()""&gt;Add&lt;/button&gt; &lt;h2&gt; Contacts &lt;/h2&gt; &lt;ul&gt; &lt;li ng-repeat=""contact in contacts""&gt; {{contact}} &lt;/li&gt; &lt;/ul&gt; &lt;/div&gt; &lt;/body&gt; &lt;/html&gt; </code></pre>"	2014-08-04 04:35:49.853	controller not a function, got undefined, while defining controllers globally. i am writing a sample application using angularjs. i got an error mentioned below on chrome browser.  error is  code 
12475269	12475285	"Variable doesn't get returned from AJAX function. <p>As my framework grows i decided to split it into files, instead of leaving it in the main design file. However by doing that the return of a function doesn't return any value.</p> <p>data isn't empty - if i alert the values in the js file they are there!</p> <p>The functions:</p> <p>1st the function in .js file (is included before the execution)</p> <pre><code> var lock_get = 0; function get_data(data, destination) { if (lock_get == 0) { lock_get = 1; $.ajax({ type: ""POST"", url: destination, async: true, data: data, success: function(data) { lock_get = 0; if (data) { return data; } } }); } }; </code></pre> <p>So and here is the execution part:</p> <pre><code> var test = get_data(data, destination); notice(test); </code></pre> <p>and test is empty... I already tried different ways for writing but I guess i missunderstood the possibilities of js?</p>"	2012-09-18 10:35:22.050	variable doesn't get returned from ajax function. as my framework grows i decided to split it into files, instead of leaving it in the main design file. however by doing that the return of a function doesn't return any value. data isn't empty - if i alert the values in the js file they are there! the functions: 1st the function in .js file (is included before the execution)  so and here is the execution part:  and test is empty... i already tried different ways for writing but i guess i missunderstood the possibilities of js?
